palm_id,t,status,at_risk,deg,n_nb_obs,n_nb_sympt,n_nb_dead,prev_global
D3Y1_32,24.0,S,0,6,6,5,2,0.4201898188093184
D3Y1_33,24.0,D,0,6,6,4,1,0.4201898188093184
D2L1_31,24.0,A,1,6,6,4,2,0.4201898188093184
D2L1_32,24.0,A,1,6,6,3,2,0.4201898188093184
D2L1_33,24.0,D,0,6,6,0,0,0.4201898188093184
D3Y1_34,24.0,A,1,6,6,1,1,0.4201898188093184
D3Y1_35,24.0,A,1,6,6,0,0,0.4201898188093184
D3Y1_36,24.0,A,1,6,6,1,1,0.4201898188093184
D3L1_16,24.0,D,0,6,6,0,0,0.4201898188093184
D3L1_17,24.0,A,1,6,5,2,1,0.4201898188093184
D3L1_18,24.0,C,0,3,3,1,0,0.4201898188093184
D3Y1_37,24.0,D,0,3,3,1,0,0.4201898188093184
D3Y1_38,24.0,S,0,6,6,4,2,0.4201898188093184
D3Y1_39,24.0,S,0,6,5,5,2,0.4201898188093184
D2L1_34,24.0,S,0,6,5,4,3,0.4201898188093184
D2L1_35,24.0,D,0,6,6,3,1,0.4201898188093184
D2L1_36,24.0,A,1,6,6,4,3,0.4201898188093184
D3Y1_40,24.0,A,1,6,6,2,2,0.4201898188093184
D3Y1_41,24.0,A,1,6,6,1,0,0.4201898188093184
D3Y1_42,24.0,A,1,6,6,1,0,0.4201898188093184
D3L1_19,24.0,A,1,6,6,2,2,0.4201898188093184
D3L1_20,24.0,A,1,6,6,4,3,0.4201898188093184
D3L1_21,24.0,S,0,5,4,1,1,0.4201898188093184
D3Y1_43,24.0,A,1,5,5,3,2,0.4201898188093184
D3Y1_44,24.0,D,0,6,5,3,1,0.4201898188093184
D3Y1_45,24.0,C,0,6,6,5,3,0.4201898188093184
D2L1_37,24.0,D,0,6,5,3,1,0.4201898188093184
D2L1_38,24.0,S,0,6,6,4,4,0.4201898188093184
D2L1_39,24.0,D,0,6,6,3,2,0.4201898188093184
D3Y1_46,24.0,A,1,6,6,3,2,0.4201898188093184
D3Y1_47,24.0,S,0,6,6,0,0,0.4201898188093184
D3Y1_48,24.0,A,1,6,6,3,2,0.4201898188093184
D3L1_22,24.0,D,0,6,6,3,3,0.4201898188093184
D3L1_23,24.0,D,0,6,5,3,2,0.4201898188093184
D3L1_24,24.0,A,1,3,2,2,1,0.4201898188093184
D3Y1_49,24.0,A,1,3,3,0,0,0.4201898188093184
D3Y1_50,24.0,A,1,6,6,2,2,0.4201898188093184
D3Y1_51,24.0,D,0,6,5,1,1,0.4201898188093184
D2L1_40,24.0,A,1,6,5,3,2,0.4201898188093184
D2L1_41,24.0,A,1,6,6,5,3,0.4201898188093184
D2L1_42,24.0,D,0,6,6,5,4,0.4201898188093184
D3Y1_52,24.0,D,0,6,6,3,3,0.4201898188093184
D3Y1_53,24.0,A,1,6,6,2,1,0.4201898188093184
D3Y1_54,24.0,A,1,6,6,2,1,0.4201898188093184
D3L1_25,24.0,D,0,6,6,3,3,0.4201898188093184
D3L1_26,24.0,D,0,6,5,5,5,0.4201898188093184
D3L1_27,24.0,C,0,5,5,4,4,0.4201898188093184
D3Y1_55,24.0,A,1,5,5,2,2,0.4201898188093184
D3Y1_56,24.0,A,1,6,6,3,3,0.4201898188093184
D3Y1_57,24.0,A,1,6,6,4,3,0.4201898188093184
D2L1_43,24.0,S,0,6,5,2,2,0.4201898188093184
D2L1_44,24.0,D,0,6,5,4,3,0.4201898188093184
D2L1_45,24.0,D,0,6,6,5,4,0.4201898188093184
D3Y1_58,24.0,A,1,6,6,3,2,0.4201898188093184
D3Y1_59,24.0,A,1,6,6,0,0,0.4201898188093184
D3Y1_60,24.0,A,1,6,6,3,3,0.4201898188093184
D3L1_28,24.0,D,0,6,6,5,5,0.4201898188093184
D3L1_29,24.0,D,0,6,5,5,5,0.4201898188093184
D3L1_30,24.0,D,0,3,2,2,2,0.4201898188093184
D3L3_31,24.0,D,0,3,3,1,1,0.4201898188093184
D3L3_32,24.0,D,0,6,6,2,2,0.4201898188093184
D3L3_33,24.0,D,0,6,6,3,2,0.4201898188093184
D4L3_16,24.0,D,0,6,5,3,1,0.4201898188093184
D4L3_17,24.0,C,0,6,6,5,4,0.4201898188093184
D4L3_18,24.0,D,0,6,5,4,3,0.4201898188093184
D3L2_16,24.0,S,0,6,6,3,3,0.4201898188093184
D3L2_17,24.0,A,1,6,6,3,2,0.4201898188093184
D3L2_18,24.0,A,1,6,6,2,2,0.4201898188093184
D2Y1_16,24.0,D,0,6,6,2,2,0.4201898188093184
D2Y1_17,24.0,D,0,6,6,5,4,0.4201898188093184
D2Y1_18,24.0,D,0,5,5,4,3,0.4201898188093184
D3L3_34,24.0,A,1,5,5,2,2,0.4201898188093184
D3L3_35,24.0,A,1,6,6,4,3,0.4201898188093184
D3L3_36,24.0,S,0,6,6,3,3,0.4201898188093184
D4L3_19,24.0,A,1,6,5,3,2,0.4201898188093184
D4L3_20,24.0,D,0,6,5,1,1,0.4201898188093184
D4L3_21,24.0,A,1,6,6,5,3,0.4201898188093184
D3L2_19,24.0,D,0,6,6,4,2,0.4201898188093184
D3L2_20,24.0,D,0,6,6,3,3,0.4201898188093184
D3L2_21,24.0,A,1,6,6,3,3,0.4201898188093184
D2Y1_19,24.0,A,1,6,6,3,2,0.4201898188093184
D2Y1_20,24.0,S,0,6,6,3,2,0.4201898188093184
D2Y1_21,24.0,A,1,3,3,3,1,0.4201898188093184
D3L3_37,24.0,A,1,3,3,1,0,0.4201898188093184
D3L3_38,24.0,A,1,6,6,3,2,0.4201898188093184
D3L3_39,24.0,D,0,6,6,3,2,0.4201898188093184
D4L3_22,24.0,A,1,6,6,4,2,0.4201898188093184
D4L3_23,24.0,A,1,6,6,2,1,0.4201898188093184
D4L3_24,24.0,A,1,6,6,2,1,0.4201898188093184
D3L2_22,24.0,S,0,6,6,3,3,0.4201898188093184
D3L2_23,24.0,D,0,6,5,5,4,0.4201898188093184
D3L2_24,24.0,D,0,6,5,3,3,0.4201898188093184
D2Y1_22,24.0,A,1,6,6,2,2,0.4201898188093184
D2Y1_23,24.0,A,1,6,6,2,0,0.4201898188093184
D2Y1_24,24.0,S,0,5,5,1,0,0.4201898188093184
D3L3_40,24.0,S,0,5,5,2,1,0.4201898188093184
D3L3_41,24.0,D,0,6,6,3,2,0.4201898188093184
D3L3_42,24.0,D,0,6,6,3,2,0.4201898188093184
D4L3_25,24.0,S,0,6,6,1,1,0.4201898188093184
D4L3_26,24.0,A,1,6,6,1,0,0.4201898188093184
D4L3_27,24.0,A,1,6,6,2,1,0.4201898188093184
D3L2_25,24.0,D,0,6,5,2,1,0.4201898188093184
D3L2_26,24.0,C,0,6,6,5,5,0.4201898188093184
D3L2_27,24.0,D,0,6,5,3,2,0.4201898188093184
D2Y1_25,24.0,A,1,6,6,2,1,0.4201898188093184
D2Y1_26,24.0,A,1,6,6,1,0,0.4201898188093184
D2Y1_27,24.0,A,1,3,3,1,0,0.4201898188093184
D3L3_43,24.0,S,0,3,3,1,0,0.4201898188093184
D3L3_44,24.0,A,1,6,6,4,2,0.4201898188093184
D3L3_45,24.0,A,1,6,6,4,4,0.4201898188093184
D4L3_28,24.0,A,1,6,6,3,2,0.4201898188093184
D4L3_29,24.0,A,1,6,6,1,0,0.4201898188093184
D4L3_30,24.0,A,1,6,6,0,0,0.4201898188093184
D3L2_28,24.0,A,1,6,6,1,1,0.4201898188093184
D3L2_29,24.0,A,1,6,5,2,2,0.4201898188093184
D3L2_30,24.0,D,0,6,5,2,1,0.4201898188093184
D2Y1_28,24.0,S,0,6,6,2,2,0.4201898188093184
D2Y1_29,24.0,A,1,6,6,1,0,0.4201898188093184
D2Y1_30,24.0,A,1,5,5,1,1,0.4201898188093184
D2Y1_31,24.0,A,1,5,5,3,1,0.4201898188093184
D2Y1_32,24.0,D,0,6,6,2,1,0.4201898188093184
D2Y1_33,24.0,D,0,6,6,2,1,0.4201898188093184
D1L3_31,24.0,A,1,6,6,2,2,0.4201898188093184
D1L3_32,24.0,A,1,6,6,1,1,0.4201898188093184
D1L3_33,24.0,A,1,6,6,0,0,0.4201898188093184
D2L1_46,24.0,A,1,6,6,0,0,0.4201898188093184
D2L1_47,24.0,A,1,6,6,1,1,0.4201898188093184
D2L1_48,24.0,A,1,6,6,2,1,0.4201898188093184
D3L3_46,24.0,A,1,6,6,2,1,0.4201898188093184
D3L3_47,24.0,A,1,6,6,2,2,0.4201898188093184
D3L3_48,24.0,D,0,3,3,0,0,0.4201898188093184
D2Y1_34,24.0,S,0,3,3,0,0,0.4201898188093184
D2Y1_35,24.0,A,1,6,6,3,1,0.4201898188093184
D2Y1_36,24.0,S,0,6,6,3,2,0.4201898188093184
D1L3_34,24.0,A,1,6,6,5,2,0.4201898188093184
D1L3_35,24.0,D,0,6,6,2,1,0.4201898188093184
D1L3_36,24.0,A,1,6,6,2,2,0.4201898188093184
D2L1_49,24.0,A,1,6,6,0,0,0.4201898188093184
D2L1_50,24.0,A,1,6,6,0,0,0.4201898188093184
D2L1_51,24.0,A,1,6,6,0,0,0.4201898188093184
D3L3_49,24.0,A,1,6,6,1,1,0.4201898188093184
D3L3_50,24.0,D,0,6,6,0,0,0.4201898188093184
D3L3_51,24.0,A,1,5,5,2,2,0.4201898188093184
D2Y1_37,24.0,A,1,5,5,1,0,0.4201898188093184
D2Y1_38,24.0,A,1,6,6,2,0,0.4201898188093184
D2Y1_39,24.0,S,0,6,6,3,0,0.4201898188093184
D1L3_37,24.0,S,0,6,5,4,2,0.4201898188093184
D1L3_38,24.0,D,0,6,5,3,2,0.4201898188093184
D1L3_39,24.0,A,1,6,6,2,2,0.4201898188093184
D2L1_52,24.0,A,1,6,6,0,0,0.4201898188093184
D2L1_53,24.0,A,1,6,6,0,0,0.4201898188093184
D2L1_54,24.0,A,1,6,6,0,0,0.4201898188093184
D3L3_52,24.0,A,1,6,6,2,2,0.4201898188093184
D3L3_53,24.0,A,1,6,6,2,2,0.4201898188093184
D3L3_54,24.0,A,1,3,3,0,0,0.4201898188093184
D2Y1_40,24.0,A,1,3,3,0,0,0.4201898188093184
D2Y1_41,24.0,A,1,6,6,0,0,0.4201898188093184
D2Y1_42,24.0,A,1,6,6,2,0,0.4201898188093184
D1L3_40,24.0,S,0,6,5,3,1,0.4201898188093184
D1L3_41,24.0,C,0,6,6,6,4,0.4201898188093184
D1L3_42,24.0,D,0,6,5,3,3,0.4201898188093184
D2L1_55,24.0,A,1,6,6,2,2,0.4201898188093184
D2L1_56,24.0,A,1,6,6,1,0,0.4201898188093184
D2L1_57,24.0,A,1,6,6,1,0,0.4201898188093184
D3L3_55,24.0,A,1,6,6,2,2,0.4201898188093184
D3L3_56,24.0,D,0,6,6,1,1,0.4201898188093184
D3L3_57,24.0,A,1,5,5,1,1,0.4201898188093184
D2Y1_43,24.0,A,1,5,5,0,0,0.4201898188093184
D2Y1_44,24.0,A,1,6,6,0,0,0.4201898188093184
D2Y1_45,24.0,A,1,6,6,2,1,0.4201898188093184
D1L3_43,24.0,D,0,6,5,2,1,0.4201898188093184
D1L3_44,24.0,D,0,6,5,4,4,0.4201898188093184
D1L3_45,24.0,D,0,6,6,3,3,0.4201898188093184
D2L1_58,24.0,A,1,6,6,2,1,0.4201898188093184
D2L1_59,24.0,S,0,6,6,0,0,0.4201898188093184
D2L1_60,24.0,A,1,6,6,3,2,0.4201898188093184
D3L3_58,24.0,D,0,6,6,3,2,0.4201898188093184
D3L3_59,24.0,A,1,6,6,3,2,0.4201898188093184
D3L3_60,24.0,A,1,3,3,0,0,0.4201898188093184
D2L3_31,24.0,A,1,3,3,1,0,0.4201898188093184
D2L3_32,24.0,A,1,6,6,1,0,0.4201898188093184
D2L3_33,24.0,A,1,6,6,0,0,0.4201898188093184
D3Y1_61,24.0,A,1,6,6,1,1,0.4201898188093184
D3Y1_62,24.0,A,1,6,6,4,4,0.4201898188093184
D3Y1_63,24.0,D,0,6,6,3,3,0.4201898188093184
D3L2_31,24.0,A,1,6,6,2,2,0.4201898188093184
D3L2_32,24.0,A,1,6,6,2,1,0.4201898188093184
D3L2_33,24.0,A,1,6,6,3,2,0.4201898188093184
D2L2_31,24.0,D,0,6,6,2,1,0.4201898188093184
D2L2_32,24.0,S,0,6,6,3,3,0.4201898188093184
D2L2_33,24.0,A,1,5,5,2,1,0.4201898188093184
D2L3_34,24.0,S,0,5,5,0,0,0.4201898188093184
D2L3_35,24.0,A,1,6,6,2,0,0.4201898188093184
D2L3_36,24.0,A,1,6,6,2,1,0.4201898188093184
D3Y1_64,24.0,A,1,6,6,2,2,0.4201898188093184
D3Y1_65,24.0,D,0,6,6,2,1,0.4201898188093184
D3Y1_66,24.0,A,1,6,6,3,2,0.4201898188093184
D3L2_34,24.0,A,1,6,6,1,1,0.4201898188093184
D3L2_35,24.0,D,0,6,6,0,0,0.4201898188093184
D3L2_36,24.0,A,1,6,6,2,2,0.4201898188093184
D2L2_34,24.0,A,1,6,6,3,2,0.4201898188093184
D2L2_35,24.0,D,0,6,6,1,0,0.4201898188093184
D2L2_36,24.0,A,1,3,3,1,1,0.4201898188093184
D2L3_37,24.0,A,1,3,3,1,0,0.4201898188093184
D2L3_38,24.0,A,1,6,6,2,0,0.4201898188093184
D2L3_39,24.0,S,0,6,6,1,1,0.4201898188093184
D3Y1_67,24.0,D,0,6,6,2,0,0.4201898188093184
D3Y1_68,24.0,A,1,6,6,4,2,0.4201898188093184
D3Y1_69,24.0,S,0,6,6,1,1,0.4201898188093184
D3L2_37,24.0,A,1,6,6,2,1,0.4201898188093184
D3L2_38,24.0,A,1,6,6,2,2,0.4201898188093184
D3L2_39,24.0,A,1,6,6,1,1,0.4201898188093184
D2L2_37,24.0,A,1,6,6,0,0,0.4201898188093184
D2L2_38,24.0,A,1,6,6,1,1,0.4201898188093184
D2L2_39,24.0,A,1,5,5,1,1,0.4201898188093184
D2L3_40,24.0,A,1,5,5,0,0,0.4201898188093184
D2L3_41,24.0,A,1,6,6,1,0,0.4201898188093184
D2L3_42,24.0,A,1,6,6,4,2,0.4201898188093184
D3Y1_70,24.0,S,0,6,6,3,3,0.4201898188093184
D3Y1_71,24.0,A,1,6,6,3,1,0.4201898188093184
D3Y1_72,24.0,A,1,6,6,2,1,0.4201898188093184
D3L2_40,24.0,D,0,6,6,1,0,0.4201898188093184
D3L2_41,24.0,A,1,6,6,2,1,0.4201898188093184
D3L2_42,24.0,A,1,6,6,0,0,0.4201898188093184
D2L2_40,24.0,A,1,6,6,0,0,0.4201898188093184
D2L2_41,24.0,A,1,6,6,1,1,0.4201898188093184
D2L2_42,24.0,A,1,3,3,1,1,0.4201898188093184
D2L3_43,24.0,A,1,3,3,0,0,0.4201898188093184
D2L3_44,24.0,A,1,6,6,1,0,0.4201898188093184
D2L3_45,24.0,A,1,6,6,2,1,0.4201898188093184
D3Y1_73,24.0,D,0,6,6,2,1,0.4201898188093184
D3Y1_74,24.0,D,0,6,6,3,1,0.4201898188093184
D3Y1_75,24.0,A,1,6,6,3,2,0.4201898188093184
D3L2_43,24.0,A,1,6,6,3,2,0.4201898188093184
D3L2_44,24.0,S,0,6,6,2,2,0.4201898188093184
D3L2_45,24.0,A,1,6,6,2,1,0.4201898188093184
D2L2_43,24.0,A,1,6,6,1,1,0.4201898188093184
D2L2_44,24.0,A,1,6,6,2,2,0.4201898188093184
D2L2_45,24.0,D,0,5,5,1,0,0.4201898188093184
D4L3_31,24.0,A,1,5,5,2,1,0.4201898188093184
D4L3_32,24.0,S,0,6,6,0,0,0.4201898188093184
D4L3_33,24.0,A,1,6,6,2,1,0.4201898188093184
D1Y1_31,24.0,A,1,6,6,3,2,0.4201898188093184
D1Y1_32,24.0,S,0,6,6,2,2,0.4201898188093184
D1Y1_33,24.0,D,0,6,6,1,0,0.4201898188093184
D3L1_31,24.0,A,1,6,6,4,3,0.4201898188093184
D3L1_32,24.0,D,0,6,6,2,1,0.4201898188093184
D3L1_33,24.0,A,1,6,6,2,2,0.4201898188093184
D3Y1_76,24.0,D,0,6,6,0,0,0.4201898188093184
D3Y1_77,24.0,A,1,6,5,3,2,0.4201898188093184
D3Y1_78,24.0,S,0,3,2,1,1,0.4201898188093184
D4L3_34,24.0,D,0,3,3,1,1,0.4201898188093184
D4L3_35,24.0,A,1,6,6,3,2,0.4201898188093184
D4L3_36,24.0,A,1,6,6,2,0,0.4201898188093184
D1Y1_34,24.0,A,1,6,6,1,0,0.4201898188093184
D1Y1_35,24.0,A,1,6,6,1,0,0.4201898188093184
D1Y1_36,24.0,A,1,6,6,2,1,0.4201898188093184
D3L1_34,24.0,A,1,6,6,2,2,0.4201898188093184
D3L1_35,24.0,D,0,6,6,1,1,0.4201898188093184
D3L1_36,24.0,A,1,6,6,2,2,0.4201898188093184
D3Y1_79,24.0,A,1,6,6,2,2,0.4201898188093184
D3Y1_80,24.0,A,1,6,5,2,2,0.4201898188093184
D3Y1_81,24.0,C,0,5,5,2,0,0.4201898188093184
D4L3_37,24.0,D,0,5,5,2,1,0.4201898188093184
D4L3_38,24.0,A,1,6,6,3,1,0.4201898188093184
D4L3_39,24.0,S,0,6,6,2,0,0.4201898188093184
D1Y1_37,24.0,A,1,6,6,2,0,0.4201898188093184
D1Y1_38,24.0,A,1,6,6,1,1,0.4201898188093184
D1Y1_39,24.0,A,1,6,6,1,1,0.4201898188093184
D3L1_37,24.0,A,1,6,6,2,1,0.4201898188093184
D3L1_38,24.0,A,1,6,6,3,1,0.4201898188093184
D3L1_39,24.0,A,1,6,6,2,1,0.4201898188093184
D3Y1_82,24.0,D,0,6,6,1,0,0.4201898188093184
D3Y1_83,24.0,A,1,6,5,4,2,0.4201898188093184
D3Y1_84,24.0,S,0,3,2,1,1,0.4201898188093184
D4L3_40,24.0,S,0,3,3,2,1,0.4201898188093184
D4L3_41,24.0,A,1,6,6,4,1,0.4201898188093184
D4L3_42,24.0,S,0,6,6,3,0,0.4201898188093184
D1Y1_40,24.0,S,0,6,6,3,0,0.4201898188093184
D1Y1_41,24.0,A,1,6,6,3,1,0.4201898188093184
D1Y1_42,24.0,D,0,6,6,1,0,0.4201898188093184
D3L1_40,24.0,A,1,6,6,3,2,0.4201898188093184
D3L1_41,24.0,S,0,6,6,3,1,0.4201898188093184
D3L1_42,24.0,S,0,6,6,2,0,0.4201898188093184
D3Y1_85,24.0,A,1,6,6,4,1,0.4201898188093184
D3Y1_86,24.0,S,0,6,6,3,2,0.4201898188093184
D3Y1_87,24.0,D,0,5,5,2,0,0.4201898188093184
D4L3_43,24.0,S,0,5,5,2,0,0.4201898188093184
D4L3_44,24.0,A,1,6,6,5,1,0.4201898188093184
D4L3_45,24.0,S,0,6,6,4,1,0.4201898188093184
D1Y1_43,24.0,A,1,6,6,5,0,0.4201898188093184
D1Y1_44,24.0,S,0,6,6,2,1,0.4201898188093184
D1Y1_45,24.0,A,1,6,6,3,2,0.4201898188093184
D3L1_43,24.0,D,0,6,6,2,0,0.4201898188093184
D3L1_44,24.0,S,0,6,6,3,1,0.4201898188093184
D3L1_45,24.0,A,1,6,5,3,0,0.4201898188093184
D3Y1_88,24.0,S,0,6,5,1,0,0.4201898188093184
D3Y1_89,24.0,A,1,6,6,3,1,0.4201898188093184
D3Y1_90,24.0,A,1,3,3,1,1,0.4201898188093184
D5L2_31,24.0,A,1,3,3,2,0,0.4201898188093184
D5L2_32,24.0,S,0,6,6,3,2,0.4201898188093184
D5L2_33,24.0,D,0,6,6,4,1,0.4201898188093184
D2L1_61,24.0,S,0,6,6,3,1,0.4201898188093184
D2L1_62,24.0,S,0,6,6,3,1,0.4201898188093184
D2L1_63,24.0,A,1,6,6,3,1,0.4201898188093184
D4L1_31,24.0,A,1,6,6,1,1,0.4201898188093184
D4L1_32,24.0,A,1,6,6,2,1,0.4201898188093184
D4L1_33,24.0,A,1,6,5,2,0,0.4201898188093184
D5L3_31,24.0,C,0,6,6,2,0,0.4201898188093184
D5L3_32,24.0,A,1,6,5,2,0,0.4201898188093184
D5L3_33,24.0,A,1,5,5,1,0,0.4201898188093184
D5L2_34,24.0,A,1,5,5,3,1,0.4201898188093184
D5L2_35,24.0,D,0,6,6,2,1,0.4201898188093184
D5L2_36,24.0,A,1,6,6,3,2,0.4201898188093184
D2L1_64,24.0,A,1,6,6,3,1,0.4201898188093184
D2L1_65,24.0,D,0,6,6,1,0,0.4201898188093184
D2L1_66,24.0,A,1,6,6,1,1,0.4201898188093184
D4L1_34,24.0,A,1,6,6,1,1,0.4201898188093184
D4L1_35,24.0,A,1,6,6,2,1,0.4201898188093184
D4L1_36,24.0,S,0,6,5,0,0,0.4201898188093184
D5L3_34,24.0,A,1,6,5,2,0,0.4201898188093184
D5L3_35,24.0,S,0,6,6,0,0,0.4201898188093184
D5L3_36,24.0,A,1,3,3,1,0,0.4201898188093184
D5L2_37,24.0,S,0,3,3,1,0,0.4201898188093184
D5L2_38,24.0,A,1,6,6,4,1,0.4201898188093184
D5L2_39,24.0,A,1,6,6,3,2,0.4201898188093184
D2L1_67,24.0,A,1,6,6,1,1,0.4201898188093184
D2L1_68,24.0,A,1,6,6,1,1,0.4201898188093184
D2L1_69,24.0,A,1,6,6,1,1,0.4201898188093184
D4L1_37,24.0,A,1,6,6,1,1,0.4201898188093184
D4L1_38,24.0,D,0,6,6,1,0,0.4201898188093184
D4L1_39,24.0,A,1,6,6,3,1,0.4201898188093184
D5L3_37,24.0,A,1,6,6,2,0,0.4201898188093184
D5L3_38,24.0,A,1,6,6,3,1,0.4201898188093184
D5L3_39,24.0,A,1,5,5,3,1,0.4201898188093184
D5L2_40,24.0,S,0,5,5,2,0,0.4201898188093184
D5L2_41,24.0,S,0,6,6,2,1,0.4201898188093184
D5L2_42,24.0,D,0,6,6,1,0,0.4201898188093184
D2L1_70,24.0,A,1,6,6,1,1,0.4201898188093184
D2L1_71,24.0,A,1,6,6,0,0,0.4201898188093184
D2L1_72,24.0,A,1,6,6,0,0,0.4201898188093184
D4L1_40,24.0,A,1,6,6,3,2,0.4201898188093184
D4L1_41,24.0,S,0,6,6,2,2,0.4201898188093184
D4L1_42,24.0,A,1,6,6,2,0,0.4201898188093184
D5L3_40,24.0,S,0,6,6,2,1,0.4201898188093184
D5L3_41,24.0,D,0,6,6,4,0,0.4201898188093184
D5L3_42,24.0,S,0,3,3,2,1,0.4201898188093184
D5L2_43,24.0,A,1,2,2,1,0,0.4201898188093184
D5L2_44,24.0,A,1,4,4,2,0,0.4201898188093184
D5L2_45,24.0,A,1,4,4,2,1,0.4201898188093184
D2L1_73,24.0,A,1,4,4,1,1,0.4201898188093184
D2L1_74,24.0,A,1,4,4,0,0,0.4201898188093184
D2L1_75,24.0,A,1,4,4,0,0,0.4201898188093184
D4L1_43,24.0,A,1,4,4,1,1,0.4201898188093184
D4L1_44,24.0,D,0,4,4,1,0,0.4201898188093184
D4L1_45,24.0,A,1,4,4,2,1,0.4201898188093184
D5L3_43,24.0,A,1,4,4,2,0,0.4201898188093184
D5L3_44,24.0,S,0,4,4,3,1,0.4201898188093184
D5L3_45,24.0,S,0,3,3,3,1,0.4201898188093184
D3Y1_91,24.0,D,0,3,3,3,1,0.4201898188093184
D3Y1_92,24.0,S,0,4,4,4,3,0.4201898188093184
D3Y1_93,24.0,D,0,4,4,4,3,0.4201898188093184
D2L1_76,24.0,D,0,4,4,4,3,0.4201898188093184
D2L1_77,24.0,S,0,4,4,3,2,0.4201898188093184
D2L1_78,24.0,S,0,4,4,1,0,0.4201898188093184
D2L1_79,24.0,A,1,4,4,2,1,0.4201898188093184
D2L1_80,24.0,A,1,4,4,2,2,0.4201898188093184
D2L1_81,24.0,A,1,4,3,1,1,0.4201898188093184
D4L1_46,24.0,A,1,4,3,0,0,0.4201898188093184
D4L1_47,24.0,A,1,4,4,0,0,0.4201898188093184
D4L1_48,24.0,A,1,2,2,0,0,0.4201898188093184
D3Y1_94,24.0,D,0,3,3,2,1,0.4201898188093184
D3Y1_95,24.0,S,0,6,6,5,4,0.4201898188093184
D3Y1_96,24.0,D,0,6,6,6,4,0.4201898188093184
D2L1_82,24.0,D,0,6,6,6,6,0.4201898188093184
D2L1_83,24.0,D,0,6,5,4,3,0.4201898188093184
D2L1_84,24.0,A,1,6,5,4,2,0.4201898188093184
D2L1_85,24.0,A,1,6,6,3,2,0.4201898188093184
D2L1_86,24.0,D,0,6,6,1,1,0.4201898188093184
D2L1_87,24.0,D,0,6,5,1,1,0.4201898188093184
D4L1_49,24.0,C,0,6,6,2,1,0.4201898188093184
D4L1_50,24.0,A,1,6,5,1,0,0.4201898188093184
D4L1_51,24.0,A,1,5,5,1,0,0.4201898188093184
D3Y1_97,24.0,A,1,5,5,4,3,0.4201898188093184
D3Y1_98,24.0,D,0,6,6,5,4,0.4201898188093184
D3Y1_99,24.0,D,0,6,6,6,6,0.4201898188093184
D2L1_88,24.0,D,0,6,5,4,4,0.4201898188093184
D2L1_89,24.0,C,0,6,6,4,4,0.4201898188093184
D2L1_90,24.0,D,0,6,5,1,1,0.4201898188093184
D2L1_91,24.0,A,1,6,6,2,2,0.4201898188093184
D2L1_92,24.0,A,1,6,6,2,2,0.4201898188093184
D2L1_93,24.0,A,1,6,5,3,1,0.4201898188093184
D4L1_52,24.0,S,0,6,5,2,0,0.4201898188093184
D4L1_53,24.0,A,1,6,5,3,0,0.4201898188093184
D4L1_54,24.0,S,0,3,2,0,0,0.4201898188093184
D3Y1_100,24.0,A,1,3,3,1,1,0.4201898188093184
D3Y1_101,24.0,D,0,6,6,3,3,0.4201898188093184
D3Y1_102,24.0,D,0,6,6,5,5,0.4201898188093184
D2L1_94,24.0,D,0,6,6,3,3,0.4201898188093184
D2L1_95,24.0,A,1,6,5,3,3,0.4201898188093184
D2L1_96,24.0,D,0,6,5,1,1,0.4201898188093184
D2L1_97,24.0,A,1,6,6,3,3,0.4201898188093184
D2L1_98,24.0,A,1,6,6,1,1,0.4201898188093184
D2L1_99,24.0,A,1,6,6,1,0,0.4201898188093184
D4L1_55,24.0,S,0,6,6,3,0,0.4201898188093184
D4L1_56,24.0,S,0,6,5,4,1,0.4201898188093184
D4L1_57,24.0,C,0,5,5,3,1,0.4201898188093184
D3Y1_103,24.0,A,1,5,5,3,3,0.4201898188093184
D3Y1_104,24.0,D,0,6,6,2,2,0.4201898188093184
D3Y1_105,24.0,A,1,6,6,4,3,0.4201898188093184
D2L1_100,24.0,A,1,6,6,2,1,0.4201898188093184
D2L1_101,24.0,A,1,6,6,1,1,0.4201898188093184
D2L1_102,24.0,A,1,6,6,2,2,0.4201898188093184
D2L1_103,24.0,D,0,6,6,0,0,0.4201898188093184
D2L1_104,24.0,A,1,6,6,1,1,0.4201898188093184
D2L1_105,24.0,A,1,6,6,3,1,0.4201898188093184
D4L1_58,24.0,S,0,6,6,4,2,0.4201898188093184
D4L1_59,24.0,D,0,6,5,2,0,0.4201898188093184
D4L1_60,24.0,A,1,3,2,1,1,0.4201898188093184
D5L3_46,24.0,D,0,3,3,1,1,0.4201898188093184
D5L3_47,24.0,A,1,6,6,4,4,0.4201898188093184
D5L3_48,24.0,A,1,6,6,4,3,0.4201898188093184
D3L3_61,24.0,S,0,6,6,2,2,0.4201898188093184
D3L3_62,24.0,A,1,6,6,2,1,0.4201898188093184
D3L3_63,24.0,A,1,6,6,0,0,0.4201898188093184
D2L2_46,24.0,A,1,6,6,2,1,0.4201898188093184
D2L2_47,24.0,A,1,6,6,2,1,0.4201898188093184
D2L2_48,24.0,A,1,6,6,1,1,0.4201898188093184
D4L3_46,24.0,D,0,6,6,1,0,0.4201898188093184
D4L3_47,24.0,A,1,6,6,3,2,0.4201898188093184
D4L3_48,24.0,A,1,5,5,1,1,0.4201898188093184
D5L3_49,24.0,D,0,5,5,4,4,0.4201898188093184
